age,income,credit_score,loan_amount,monthly_spend,experience_years,risk_tolerance,financial_capacity_index,behavior_score,loan_default,income_log,monthly_spend_log,financial_capacity_index_log,household_cashflow_score_log,credit_score_minmax,loan_amount_minmax,experience_years_minmax,behavior_score_minmax,age_std,credit_score_std,loan_amount_std,debt_to_income,spend_ratio,experience_years_safe,income_per_exp,risk_tolerance_encoded,employment_type_self_employed,employment_type_student,employment_type_unemployed,education_level_high_school,education_level_master,education_level_phd,region_north,region_south,region_west,age_group_Middle (36-50),age_group_Senior (51+),age_group_Young (18-25)
32.4389876862504,29410.8707101454,791.882526534872,33958.8912529879,6232.60150960637,12,medium,29.4108707101454,52.9479583067131,0,10.289153637486562,8.737709536180612,3.4148001336419336,3.8294482403044126,0.8530424426362848,0.7162008274790761,0.3529411764705882,0.5577512068045836,-0.5561011129016702,1.6794233082121797,1.7563478920197564,1.154637398792605,0.2119148926609782,12.0,2450.9058925121167,1,True,False,False,False,True,False,True,False,False,False,False,False
32.4112429571569,30587.872272813,731.34834694541,39238.7003380317,5890.68724267332,29,high,30.587872272813,58.557925355917,0,10.328391570588073,8.681297694482076,3.4527732580920514,3.737140202272329,0.6999739308947757,0.8309317389837859,0.8529411764705882,0.6379305002937234,-0.5586039943742521,0.7907521814913345,2.425584917670659,1.2828188893971448,0.19258244542589706,29.0,1054.7542163038966,2,False,False,False,False,False,True,False,False,True,False,False,False
40.9035472587924,30617.6004652137,680.61485584287,21737.6635002272,1040.4016020622,18,medium,30.6176004652137,45.5761423560836,0,10.32936296160974,6.948322779101151,3.4537139422861585,3.875290162692495,0.5716877290963334,0.4506320205021736,0.5294117647058824,0.4523910523742074,0.20749579432657503,0.04595991691714496,0.20725814666734496,0.7099727989763446,0.03398050749418643,18.0,1700.9778036229834,1,False,True,False,True,False,False,False,True,False,True,False,False
18.0,18902.0663142444,677.1431154800446,16281.8622087061,2053.37327040394,9,medium,18.9020663142444,44.8097498769384,0,9.847079426737345,7.627726102509491,2.990823561226631,3.456302203545645,0.5629089840287593,0.33207677634800037,0.2647058823529412,0.44143754641342414,-1.8586575242822594,-0.005006916049588332,-0.4842865986195296,0.8613800172966412,0.10863221175224315,9.0,2100.2295904715997,1,True,False,False,True,False,False,True,False,False,False,False,True
18.0,20429.3412695121,685.362634931616,10582.1886603903,5758.26143312983,13,low,20.4293412695121,43.7296747224157,0,9.92477639200461,8.658564522053652,3.064761070306187,3.674702068906526,0.5836931033183093,0.208222157564539,0.38235294117647056,0.4260007957078933,-1.8586575242822594,0.11565961749674929,-1.2067431327887672,0.5179897149294147,0.28186231543956924,13.0,1571.4877899624694,0,False,False,False,True,False,False,False,False,True,False,False,True
31.2525496491083,26815.2950491755,644.176550944038,23748.3212923685,3081.6901407294,19,medium,26.8152950491755,59.8806725714414,0,10.19676500595008,8.033557917071047,3.3255860510271895,3.6622711987052545,0.47954875671619845,0.4943238656997363,0.5588235294117647,0.6568355912283527,-0.6631309480650357,-0.4889720783597819,0.46211710439484616,0.8856259552176249,0.11492285037617565,19.0,1411.331318377658,1,True,False,False,True,False,False,False,False,True,False,False,False
25.8460265559869,23191.3769129533,532.667534599669,34263.2448005211,1262.74818378023,3,low,23.1913769129533,60.8806320233228,1,10.051578922321506,7.141837333166669,3.185996243752458,3.684080707091063,0.19758376944207456,0.7228144681175398,0.08823529411764705,0.6711273048278141,-1.150859137273796,-2.125978540929141,1.794925927629869,1.477413132006997,0.054449038904409996,3.0,7730.458970984433,0,True,False,False,False,False,False,False,False,False,False,False,False
41.7709679911432,5816.30102730541,822.952453737431,18021.2769037987,4301.22158684783,4,medium,5.81630102730541,42.0120624400352,0,8.66859169215155,8.366886816369119,1.9193169533559757,2.660242491057659,0.9316067768531915,0.36987447513562716,0.11764705882352941,0.40145217749291096,0.28574673967254977,2.135544914245135,-0.2638087938036785,3.098408562279597,0.7395115154210837,4.0,1454.0752568263524,1,False,False,True,False,False,True,False,False,True,True,False,False
27.1037110937454,19189.5323963108,690.872749943958,1000.0,1682.69876763206,31,low,19.1895323963108,43.2473882493552,0,9.862172332041125,7.428748299723153,3.005164271893633,3.6094347633791593,0.5976261426389671,0.0,0.9117647058823529,0.4191078160646621,-1.0374020796359147,0.19655077930960113,-2.4213240646014222,0.05211174401478645,0.08768836743283855,31.0,619.0171740745419,0,False,False,True,False,False,False,True,False,False,False,False,False
21.0523555839765,13215.6384638604,707.870308558577,25360.3973745241,12526.7279775147,5,low,13.2156384638604,48.6418568997149,0,9.48923180451067,9.435699704833509,2.654342658892804,2.6534510414039656,0.6406066706319777,0.5293544805082486,0.14705882352941177,0.49620714326953996,-1.5833012858731104,0.44608318675279496,0.6664542281368546,1.9189687614317585,0.9478715698655347,5.0,2643.12769277208,0,False,False,False,False,False,False,True,False,False,False,False,True
55.5877852270586,24468.1328856443,675.946457508616,27883.1976916004,10258.6155188321,13,low,24.4681328856443,39.7699474030794,0,10.10516771999538,9.23597064422456,3.237427979890668,3.687482465985083,0.5598830793912071,0.5841752468011902,0.38235294117647056,0.369407212164638,1.532176494069622,-0.02257443567207267,0.9862293096438584,1.1395719412640493,0.41926433728218526,13.0,1882.1640681264846,0,True,False,False,False,False,False,False,False,True,False,True,False
35.2906843941615,99425.22847369016,628.541823949278,7313.23487691321,4833.26712361566,5,low,132.07898602151,52.3540739366396,0,11.507171225782212,8.483484819069675,4.890942831805875,4.997344679602315,0.4400143249488382,0.13718738316189874,0.14705882352941177,0.5492632373051026,-0.29884652477429935,-0.7184974563963741,-1.6210961655985372,0.07355512267038374,0.0486120796282066,5.0,19885.045694738033,0,False,False,False,True,False,False,True,False,False,True,False,False
38.810338456255,27460.0911663248,666.985286333586,21411.8734693036,8855.60050977926,13,low,27.4600911663248,64.3590155204772,0,10.220525415106586,9.088918280330255,3.3485027959708695,3.6945088350248114,0.5372235976814468,0.443552562399627,0.38235294117647056,0.7208413813705097,0.018665205552008984,-0.15412877635795189,0.16596295061572122,0.7797451705317596,0.32248984375693446,13.0,2112.3147051019077,0,False,False,False,False,True,False,False,True,False,True,False,False
20.9030217654385,18249.303397763,568.042366646398,23609.8081290887,3139.54473676382,11,high,18.249303397763,53.6798579317115,0,9.81193698340741,8.052151546901658,2.9574748729498284,2.956985186552936,0.2870336130051858,0.49131395734462,0.3235294117647059,0.568211730783181,-1.5967728482152437,-1.60665884310342,0.44456000414486574,1.2937374986040722,0.172036415217288,11.0,1659.0275816148182,2,False,False,False,False,False,False,False,True,False,False,False,True
31.4674073056978,38295.2406022154,839.396054863731,19415.1415839284,5499.15649822497,26,low,38.2952406022154,60.2714254530861,0,10.553107013750942,8.61253182503847,3.6711034072721733,3.872317103557484,0.9731865516043126,0.4001633288971217,0.7647058823529411,0.6624203459522798,-0.6437484107150409,2.376944956987286,-0.08713084244890663,0.5069857579849028,0.14359895411929702,26.0,1472.893869315977,0,True,False,False,True,False,False,True,False,False,False,False,False
39.3310710765183,29425.3766482088,593.584160110432,13673.8326473171,9722.28776220036,25,medium,29.4253766482088,36.793322714833,0,10.28964671601995,9.182279087401772,3.4152770183601135,3.8607058219562167,0.3516193452190124,0.27540396792070354,0.7352941176470588,0.3268644195969357,0.0656410481718395,-1.2316929225261213,-0.814864829453254,0.4646952462424797,0.33040487054537604,25.0,1177.015065928352,1,True,False,False,False,False,False,False,False,True,True,False,False
24.1880770709323,28340.7703207581,607.762360130697,28127.4977885084,3627.86262548004,11,low,28.3407703207581,44.9666846660729,0,10.252091978504618,8.196674551847913,3.378978027338077,3.5880058773712205,0.3874707599237919,0.5894839184496293,0.3235294117647059,0.4436805044212536,-1.3004245208331624,-1.0235500671618802,1.0171953289804425,0.992474709408534,0.12800861036662878,11.0,2576.433665523464,0,False,False,False,False,False,False,False,True,False,False,False,True
42.508376220148,31701.217178597,649.181855692952,16772.9620322505,2430.49510571452,7,medium,31.701217178597,31.0332859022941,0,10.364141899961998,7.796261616975074,3.4874122997975285,3.5962941175217717,0.49220531791724187,0.342748436911383,0.20588235294117646,0.24454028506100392,0.3522691190364205,-0.415491776141018,-0.4220377218301122,0.5290952059586761,0.0766688260586872,7.0,4528.745311228143,1,False,False,False,True,False,False,False,False,True,True,False,False
30.7923357209743,75654.0413068262,770.165300739666,8118.51069840054,762.271227120994,9,low,75.6540413068262,49.3762671324472,0,11.233939356874897,6.6376134427198945,4.33930232808746,4.421931954697024,0.7981276250213256,0.1546861274391606,0.2647058823529412,0.5067035495897921,-0.7046473352054181,1.3606038966406646,-1.5190242181246454,0.10731099830443577,0.010075750269962313,9.0,8406.004589647355,0,False,True,False,True,False,False,True,False,False,False,False,False
38.3449378752178,11175.3634093398,681.015629948385,3604.20411464255,2789.15281850369,15,low,11.1753634093398,71.8202454847494,0,9.321556417349775,7.9338516469726255,2.499414517339597,3.3608836383340814,0.5727011383188874,0.05658968099123555,0.4411764705882353,0.8274794670933554,-0.02331907505427791,0.051843475236163464,-2.091230724520591,0.3225133700466814,0.2495805027846037,15.0,745.0242272893199,0,True,False,False,False,False,False,False,False,False,True,False,False
38.3449378752178,29265.927842849,593.470494277867,30086.7961599944,5760.26377924879,25,low,29.265927842849,67.7071080662249,0,10.28421341493062,8.658912135743517,3.41002258616264,3.775320063420174,0.35133192644263556,0.6320597170153492,0.7352941176470588,0.7686933014441582,-0.02331907505427791,-1.233361592097266,1.265544273681929,1.028048600459663,0.19682491565550297,25.0,1170.63711371396,0,False,False,False,True,False,False,False,True,False,True,False,False
38.3449378752178,12634.3089120559,677.1431154800446,24933.3118117689,6351.8840079946,7,medium,12.6343089120559,53.8637603082519,1,9.444250468439602,8.756664163268061,2.612589330161979,3.4489261499938486,0.5629089840287593,0.5200738578349386,0.20588235294117646,0.5708401174550911,-0.02331907505427791,-0.005006916049588332,0.6123194162311776,1.9734606764266351,0.5027488287810907,7.0,1804.9012731508428,1,False,True,False,True,False,False,True,False,False,True,False,False
37.8380333031447,30739.6179260847,731.170043874983,20703.7883770333,4462.62328490045,28,low,30.7396179260847,50.8076261734218,0,10.333340118584912,8.403716110916912,3.4575656774103316,3.835227272904765,0.6995230684925049,0.42816578481912776,0.8235294117647058,0.5271609525706032,-0.06904747476340037,0.7881346059072804,0.07621031876373266,0.6735213309032283,0.14517497568223203,28.0,1097.8434973601677,0,False,False,True,False,False,False,False,True,False,True,False,False
25.3074688525292,12692.7734791913,717.690447005151,16477.8029051935,1933.25564614425,19,high,12.6927734791913,54.8041630648466,0,9.448866874992474,7.567477852460717,2.6168682103951295,2.999488972039977,0.6654381623166248,0.3363345921793622,0.5588235294117647,0.5842806293079553,-1.1994429995763616,0.5902475837439916,-0.45945032768453475,1.2982034960450075,0.15231152193125125,19.0,668.0407094311211,2,False,False,False,False,False,False,False,False,True,False,False,False
47.8705389452382,17147.0240342482,730.101396881958,15768.0126863749,613.109006550084,16,medium,17.1470240342482,38.2129837010503,0,9.749638229294224,6.420172447487508,2.898506582211925,3.6398889014391966,0.6968208561901537,0.3209107619857918,0.47058823529411764,0.3471546305501624,0.8359955123405229,0.7724463495569173,-0.5494190911808998,0.9195772196318752,0.03575600088537261,16.0,1071.6890021405125,1,False,False,False,False,False,False,False,False,False,True,False,False
23.3498762003477,18452.3322640876,847.605333040771,11394.1068124671,2005.85949078828,18,high,18.4523322640876,52.4393113508915,0,9.82300024368021,7.604326336773197,2.967966973625741,3.3046825272670826,0.9939447745050543,0.22586524051594048,0.5294117647058824,0.5504814754148128,-1.3760395114217645,2.497461143654578,-1.1038292432113852,0.6174887081695685,0.10870493019964392,18.0,1025.1295702270888,2,False,False,True,False,False,True,False,False,False,False,False,True
40.506363140057,39556.6868253721,832.956642652527,16548.3548435209,2336.7681077659,16,high,39.5566868253721,28.5561825117043,0,10.58551531146316,7.756951953094947,3.702700670181476,3.864520057671067,0.9569036639804307,0.3378676946196864,0.47058823529411764,0.20913679730161902,0.17166539322096278,2.282411261412978,-0.4505075858922444,0.41834532089544474,0.05907390874473013,16.0,2472.292926585756,2,True,False,False,False,False,False,True,False,False,True,False,False
18.0,38218.411937384,631.929925989769,3039.3022790386,2320.77584858306,0,medium,38.218411937384,24.4329429669193,1,10.551098831422205,7.75008762382686,3.6691463288057293,3.945611742944839,0.4485815796879544,0.044314293479001794,0.0,0.15020624910272037,-1.8586575242822594,-0.6687584745816685,-2.162834303012708,0.07952455701241877,0.06072402622027717,0.5,76436.823874768,1,False,False,False,False,False,False,False,True,False,False,False,True
22.0617674132188,10431.3353980936,793.67194949678,14111.4907722518,4889.49881590997,28,high,10.4313353980936,46.5360701131284,0,9.25266543454048,8.495049584610074,2.4363583037114065,3.185595300189941,0.8575672303101736,0.28491433369196584,0.8235294117647058,0.4661106212567714,-1.492241172901686,1.7056929054962864,-0.7593899027910487,1.352798106255003,0.468731819015575,28.0,372.5476927890572,2,False,False,False,False,True,False,False,False,False,False,False,True
40.3623348304294,22764.5656213325,706.821773283123,17512.4998691912,14596.5594937287,13,low,22.7645656213325,73.7380250394269,0,10.033004393554338,9.588609635760191,3.1681956318148745,3.659972236719086,0.6379553134117972,0.35881868656582183,0.38235294117647056,0.8548889346380497,0.1586724464713518,0.4306901801743019,-0.32829832815535176,0.7692876798308145,0.6411964865277454,13.0,1751.1204324101923,0,True,False,False,False,False,False,False,True,False,True,False,False
46.8615989599449,14389.4717134995,714.936707129642,24879.0403775233,3290.59395688552,16,high,14.3894717134995,66.6627924353049,1,9.574321579990388,8.09912721180981,2.7336836206533968,3.1964580033377112,0.6584749744560463,0.5188945327837158,0.47058823529411764,0.7537676363319693,0.7449779649127705,0.5498213462949794,0.6054402937766895,1.7289752447397353,0.22868066475285853,16.0,899.3419820937188,2,False,False,False,True,False,False,False,False,True,True,False,False
40.0564193742796,10351.6070129733,561.541041784967,19680.588293013,2506.42964847331,12,low,10.3516070129733,61.4493890172285,0,9.244993652287166,7.827013463001149,2.4293593209510176,3.369329561565929,0.2705941712280553,0.40593151907192776,0.3529411764705882,0.6792561465016412,0.1310754883322585,-1.7021014464222226,-0.05348440501240548,1.9012109200386007,0.24212952108132496,12.0,862.633917747775,0,False,False,False,True,False,False,False,False,True,True,False,False
36.6122206113411,19337.2732665129,668.072996422826,26359.3849110044,2422.66281159843,28,medium,19.3372732665129,50.1731042473539,0,9.869841482007509,7.793035233387268,3.012455323940314,3.3292540465773035,0.5399740134910826,0.551062604570329,0.8235294117647058,0.5180921792089643,-0.1796293393342061,-0.1381606645060025,0.7930799141811169,1.3631386673658876,0.12528461372027297,28.0,690.6169023754608,1,False,False,False,False,False,False,True,False,False,True,False,False
34.3867556529285,18304.648572491,677.1431154800446,30793.0808409074,3292.84698163163,33,medium,18.304648572491,65.5926111172676,0,9.814964956365664,8.099811455994837,2.9603459255873354,3.2044272135236365,0.5629089840287593,0.6474073714319653,0.9705882352941176,0.7384722912376191,-0.38039089636798357,-0.005006916049588332,1.355068696156969,1.6822546862322472,0.17989129748058968,33.0,554.6863203785152,1,False,False,False,False,False,False,False,False,False,False,False,False
20.2577361155908,94469.2715488078,737.964117042531,28465.3607505928,1536.65766858567,26,high,94.4692715488078,44.8786926495231,0,11.45604047720393,7.338015543096524,4.5588044318227485,4.585134333823952,0.7167027622700106,0.5968257228556694,0.7647058823529411,0.442422896728059,-1.65498475189194,0.8878748963973135,1.0600208175882548,0.3013187281314655,0.01626621697608573,26.0,3633.433521107992,2,True,False,False,False,False,True,False,False,False,False,False,True
29.3618694992634,28560.3849560627,754.975635028196,23764.0787790284,3281.83779229678,32,high,28.5603849560627,38.1635955486736,0,10.259810908137117,8.096463507903493,3.386435118866067,3.6741726951013316,0.7597185883403281,0.4946662778548718,0.9411764705882353,0.3464487605994896,-0.8336912120228492,1.1376122341803565,0.46411442917196344,0.8320643722270223,0.11490873800705277,32.0,892.5120298769593,2,False,False,True,False,False,False,False,True,False,False,False,False
32.4723347484825,9637.62029290195,534.785955428858,20094.9014334462,4275.47236098888,28,low,9.63762029290195,44.2958523125798,1,9.173533254218546,8.360883734001911,2.364396802216465,3.2367495659255257,0.20294047082574407,0.4149345954113605,0.8235294117647058,0.4340927717873576,-0.5530928390077534,-2.094879095328131,-0.000968548979459392,2.0850480536409988,0.4436232421542629,28.0,344.20072474649817,0,False,False,False,False,True,False,False,False,True,False,False,False
50.6854667146269,15695.5984338431,678.457559519701,12153.6959326915,3525.39882559686,18,low,15.6955984338431,33.9343266850424,0,9.661199307597403,8.168032466486741,2.8151451178471243,3.434916357959588,0.566232725992097,0.24237120706296444,0.5294117647058824,0.2860028102957908,1.0899331354802702,0.014289760202654867,-1.007548268776957,0.7743378491695804,0.22461066651624692,18.0,871.9776907690612,0,True,False,False,True,False,False,False,False,False,False,True,False
42.1234194748215,40653.0839187255,758.530305335597,25919.5524110345,4298.55219953566,23,medium,40.6530839187255,72.6635780983903,0,10.612854575334946,8.366266156615875,3.7293754095386333,3.997293106380584,0.7687070325114673,0.5415049893577093,0.6764705882352942,0.8395326240094325,0.31754176226980163,1.1897965189699202,0.7373293767425052,0.6375789955530413,0.10573741977679767,23.0,1767.525387770674,1,False,False,False,False,False,False,True,False,False,True,False,False
18.0,77115.9693851542,666.932472638058,33437.9790577722,4217.50115162524,13,medium,77.1159693851542,55.4304589430813,0,11.253078631120593,8.347235166599656,4.358194509505284,4.473858694704853,0.5370900514133903,0.7048813403521053,0.38235294117647056,0.5932318335827014,-1.8586575242822594,-0.15490410703277852,1.6903201772792817,0.43360641543344763,0.05469037328132404,13.0,5931.997645011861,1,False,False,False,False,True,False,True,False,False,False,False,True
41.8890076327375,8505.00431907196,731.034455150165,22736.8483172033,722.330401629972,4,low,8.50500431907196,41.2930704461894,0,9.048527583581139,6.58386610481206,2.251818430340285,3.2694759490233682,0.6991802148442423,0.47234443149409183,0.11764705882352941,0.3911761331622967,0.29639522108251287,0.7861440976411758,0.33390883880749084,2.673349414557884,0.0849300452452669,4.0,2126.25107976799,0,False,False,True,True,False,False,False,False,False,True,False,False
33.3790126350042,7129.84924136755,704.581582733895,35338.0731874089,4961.66240923378,23,medium,7.12984924136755,49.2079273214973,0,8.872185614501717,8.509697651761437,2.0955423798905604,2.94790124033028,0.6322907015228898,0.7461706233406697,0.6764705882352942,0.5042975876670793,-0.4713004640983646,0.3978030960021323,1.9311647463332895,4.956356297462306,0.6959000451855418,23.0,309.99344527685,1,False,False,False,True,False,False,True,False,False,False,False,False
29.8769359963284,67682.2409857202,703.916216236683,7795.42633551133,1742.69513753124,33,high,67.6822409857202,48.8967338493598,0,11.122593880038412,7.46376178272705,4.229490664875518,4.4114301317408975,0.6306082361755172,0.14766546384126653,0.9705882352941176,0.4998499193446855,-0.7872265163933746,0.3880351929964298,-1.5599764598764887,0.11517683548858898,0.02574818906925554,33.0,2050.9769995672787,2,False,False,False,False,False,False,False,False,False,False,False,False
45.3401154660904,27827.1796253717,661.007951535219,10766.6929217636,1240.57302599917,30,medium,27.8271796253717,64.3480441521428,0,10.233804441865724,7.124134423998991,3.3613186790941962,3.5235403600492807,0.5221091326309277,0.21223145823107745,0.8823529411764706,0.7206845753582916,0.607723323327536,-0.24187895131823536,-1.183356475977414,0.3869128336652186,0.04458134251119239,30.0,927.5726541790567,1,False,False,False,False,True,False,False,False,False,True,False,False
50.3719942699514,13082.4165682944,594.8393437105,26841.6120619861,1232.05469415699,29,medium,13.0824165682944,72.3822202310189,1,9.47910079643006,7.117249860783118,2.644926967273844,2.735455644986983,0.35479323948713937,0.5615414608496543,0.8529411764705882,0.8355113748959193,1.061654453381799,-1.213266218279383,0.8542041440562631,2.0517319504286,0.09417638459418184,29.0,451.1178126998069,1,True,False,False,True,False,False,False,False,False,False,True,False
49.1753614293943,30356.8494076626,601.492889680248,22114.321681226,4216.80616849568,8,medium,30.3568494076626,60.8522093435735,0,10.320810392625802,8.347070406567864,3.445432725118348,3.8428136575002436,0.3716175920479585,0.4588168498654383,0.23529411764705882,0.6707210795574374,0.953704934176898,-1.1155889352349084,0.2550010852241137,0.7284788149208908,0.1389078989017643,8.0,3794.606175957825,1,False,False,False,False,False,False,False,False,False,True,False,False
27.9293897213283,4530.33585810074,729.654676011872,30510.2574125744,2494.74065831558,26,medium,4.53033585810074,57.4229391894339,0,8.41877206641812,7.822340821172599,1.7102485475237874,3.353171451998145,0.6956912646236755,0.6412615829754376,0.7647058823529411,0.6217089453094609,-0.962916733885383,0.7658882704412612,1.3192196897036608,6.73465684845831,0.5506745496263171,26.0,174.24368685002844,1,False,False,False,True,False,False,False,True,False,False,False,False
34.2894514897854,22071.1212883779,681.362077886321,19876.226874186,776.211452043704,27,high,22.0711212883779,53.194230755873,0,10.002070611006069,6.655712452396918,3.1385816747487043,3.5866741700028615,0.5735771767919522,0.41018276989973684,0.7941176470588235,0.5612710048366029,-0.3891688082486593,0.05692949905681626,-0.02868642840797395,0.9005535611211707,0.03516864602852948,27.0,817.448936606589,2,False,True,False,False,False,False,False,False,False,False,False,False
41.9751611768427,26814.3562409524,670.304142877494,13056.1966197733,4369.61529989447,25,medium,26.8143562409524,51.1584089105046,0,10.196729996465919,8.382659079069304,3.3255522989470876,3.76287586402859,0.5456157562157635,0.26198265982473845,0.7352941176470588,0.5321744422722008,0.30416722377936695,-0.1054063520300445,-0.8931526787580975,0.4869106870383537,0.16295805353778908,25.0,1072.574249638096,1,False,False,False,False,False,True,True,False,False,True,False,False
49.7065415254683,38352.0048725655,650.327697037435,18291.2540623596,942.290388728691,17,medium,38.3520048725655,50.9209828814352,0,10.554588157638946,6.849374176617035,3.6725469233130528,4.00246572740961,0.49510272613325124,0.37574111254395437,0.5,0.5287810798692224,1.0016232546833839,-0.3986702692576198,-0.22958810368425892,0.476930844244963,0.024569520990094147,17.0,2256.0002866215,1,False,False,False,True,False,False,False,False,True,True,False,False
32.2499091458565,11988.0119902588,658.636780816347,7738.52823261012,3333.76337275935,7,high,11.9880119902588,51.1389183219701,0,9.391745841812149,8.112157003136616,2.5640267774199392,3.177300923129911,0.5161133204222832,0.14642906095176877,0.20588235294117646,0.5318958770676859,-0.573158088805811,-0.276688887930547,-1.5671885231419296,0.6455222299492427,0.2780914279588888,7.0,1712.5731414655427,2,False,False,False,True,False,False,False,True,False,False,False,False
35.7720922800341,23188.5127939689,753.283825614169,10971.2746152237,3607.60407748098,17,low,23.1885127939689,48.0212550202131,0,10.051455420713179,8.191076294407878,3.185877842532236,3.305835658573009,0.7554406291623621,0.21667704400696156,0.5,0.48733731929373814,-0.2554182082012718,1.1127756511398874,-1.1574249239404855,0.47313403462757725,0.15557720797080532,17.0,1364.0301643511118,0,False,False,False,False,False,False,False,False,True,True,False,False
24.7239803119276,12641.561852712,677.1431154800446,27779.551983344,6053.92236263587,19,high,12.641561852712,45.5147542873674,1,9.444824325385278,8.708626833879535,2.6131211511908727,3.330550477659946,0.5629089840287593,0.5819230126028945,0.5588235294117647,0.4515136761017343,-1.252080120408001,-0.005006916049588332,0.9730917994805685,2.1974778359672733,0.47889038025290515,19.0,665.3453606690526,2,False,False,False,False,False,False,False,False,True,False,False,True
